source_id,clean_url,clean_domain,source_type,access_type,http_status,availability_status,browser_friendly_public_source,final_url,content_type,error,description,why_relevant,first_artifact_path,first_line_number
KEY_SRC_0132,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,stats0.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice4b_business_cost_margin_pressure/outputs/slice4b_target_review_v1c.csv,5
KEY_SRC_0129,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,stats0.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice4b_business_cost_margin_pressure/outputs/slice4b_parser_strategy_v1c.csv,7
KEY_SRC_0136,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,stats0.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice4b_business_cost_margin_pressure/outputs/slice4b_text_audit_v1.csv,13
KEY_SRC_0138,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,stats0.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice4b_business_cost_margin_pressure/outputs/slice4b_discovered_links_v1.csv,326
KEY_SRC_0137,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,stats0.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice4b_business_cost_margin_pressure/outputs/slice4b_discovered_links_v1.csv,183
KEY_SRC_0212,https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR-MICS6-2019/ENHOGAR-MICS6-2019-PUB-MIEMBROS-HOGARES.csv,www.one.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR-MICS6-2019/ENHOGAR-MICS6-2019-PUB-MIEMBROS-HOGARES.csv,application/octet-stream,,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,13
KEY_SRC_0204,https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2021_Base_SPSS_PUB/ENHOGAR_BD_2021_HOGARES.csv,www.one.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2021_Base_SPSS_PUB/ENHOGAR_BD_2021_HOGARES.csv,application/octet-stream,,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,11
KEY_SRC_0200,https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2024_BD_PUB/BD_ENH24_HOGARES.csv,www.one.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2024_BD_PUB/BD_ENH24_HOGARES.csv,application/octet-stream,,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,40
KEY_SRC_0221,https://www.sb.gob.do/media/2qmlw31i/informe-de-cr%C3%A9dito_diciembre-2025_vf.pdf,www.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://www.sb.gob.do/media/2qmlw31i/informe-de-cr%C3%A9dito_diciembre-2025_vf.pdf,application/pdf,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice4b_business_cost_margin_pressure/outputs/slice4b_target_review_v1c.csv,3
KEY_SRC_0218,https://www.sb.gob.do/media/jqslfhci/informe-mipymes-mar-25.pdf,www.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://www.sb.gob.do/media/jqslfhci/informe-mipymes-mar-25.pdf,application/pdf,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice4b_business_cost_margin_pressure/outputs/slice4b_target_review_v1c.csv,2
KEY_SRC_0219,https://www.sb.gob.do/media/jqslfhci/informe-mipymes-mar-25.pdf,www.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,200,PUBLIC_LINK_AVAILABLE,yes,https://www.sb.gob.do/media/jqslfhci/informe-mipymes-mar-25.pdf,application/pdf,,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_rejected_source_candidates.csv,348
KEY_SRC_0068,http://descargas.one.gob.do/download/Metadata_Bases_de_datos_Perfil_Empresas.pdf,descargas.one.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,0,UNREACHABLE_AT_CHECK_TIME,no,http://descargas.one.gob.do/download/Metadata_Bases_de_datos_Perfil_Empresas.pdf,,URLError: <urlopen error timed out>,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,slice12a_targeted_external_missing_data_acquisition/sources/S12A_010_eb2d76d1_datos-y-estadisticas.html,12293
KEY_SRC_0215,http://www.one.gob.do/catalogo-datos/ENESIM/ENESIM18_Anonimizada/HOGARES_ENESIM18.csv,www.one.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,0,UNREACHABLE_AT_CHECK_TIME,no,http://www.one.gob.do/catalogo-datos/ENESIM/ENESIM18_Anonimizada/HOGARES_ENESIM18.csv,,TimeoutError: timed out,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,slice6a_income_wage_food_offset/outputs/slice6a_official_seed_link_audit_v1a.csv,53
KEY_SRC_0220,https://www.sb.gob.do/media/2qmlw31i/informe-de-crédito_diciembre-2025_vf.pdf,www.sb.gob.do,official_dominican_source,DOWNLOADABLE_DATA_OR_DOCUMENT,0,UNREACHABLE_AT_CHECK_TIME,no,https://www.sb.gob.do/media/2qmlw31i/informe-de-crédito_diciembre-2025_vf.pdf,,UnicodeEncodeError: 'ascii' codec can't encode character '\xe9' in position 33: ordinal not in range(128),"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,slice5a_household_consumption_trade_down/outputs/slice5a_local_context_audit_v1.csv,50
KEY_SRC_0222,https://data.imf.org/en/Data-Explorer?datasetUrn=IMF.RES:WEO(9.0.0,data.imf.org,international_institutional_source,DYNAMIC_QUERY_PAGE,200,PUBLIC_LINK_AVAILABLE,yes,https://data.imf.org/en/Data-Explorer?datasetUrn=IMF.RES:WEO(9.0.0,text/html; charset=utf-8,,IMF / international macroeconomic context,Institutional context source candidate.,slice4a_ordinary_commerce_pressure/outputs/bcrd_target_text_extracts_v1h/slice2d_annual_context_sheet_discovery_v15a.csv.txt,83
